gesture,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
THUMBS_UP,0.0,0.0,0.0,-0.009298056364059448,-0.09846007823944092,-0.0036663536881462733,-0.04189494252204895,-0.17916420102119446,-0.010329871481786768,-0.07001060247421265,-0.24366188049316406,-0.01852469709379534,-0.07539799809455872,-0.30071020126342773,-0.027595082341264288,-0.14168158173561096,-0.13932618498802185,-0.0024275219035700957,-0.144201397895813,-0.12711691856384277,-0.00475397011874179,-0.11544711887836456,-0.11339688301086426,-0.014882031871508161,-0.09676732122898102,-0.10573512315750122,-0.023855360268186132,-0.15809068083763123,-0.07954490184783936,-0.006279096050690214,-0.14808571338653564,-0.0727577805519104,0.001185603978541394,-0.12027508020401001,-0.06459951400756836,-0.002833863297979633,-0.10104794800281525,-0.060328543186187744,-0.010584658986459772,-0.15901276469230652,-0.019262373447418213,-0.00941465333713154,-0.15029796957969666,-0.022096574306488037,-0.004302715926002065,-0.12494546175003052,-0.01776224374771118,-0.002441772768776218,-0.10319125652313232,-0.015444338321685791,-0.0048915716321573655,-0.15543368458747864,0.03658425807952881,-0.01336830206824402,-0.15249131619930267,0.03268551826477051,-0.009990159465502302,-0.12779057025909424,0.03264021873474121,-0.0018518298599303762,-0.10740014910697937,0.03314441442489624,0.00434756880017062
THUMBS_UP,0.0,0.0,0.0,-0.011499881744384766,-0.09711349010467529,-0.010998779830416083,-0.04665195941925049,-0.18140831589698792,-0.020705107522090316,-0.07838413119316101,-0.2440456748008728,-0.030425513085802436,-0.08688002824783325,-0.30123937129974365,-0.04037346683152521,-0.1454460769891739,-0.13676238059997559,-0.011317073290129542,-0.14771178364753723,-0.12392961978912354,-0.020354542803843856,-0.11678795516490936,-0.11082583665847778,-0.03357202924497926,-0.09756709635257721,-0.10583734512329102,-0.04391294710048044,-0.16101036965847015,-0.07678306102752686,-0.01294482957281673,-0.14979806542396545,-0.06673860549926758,-0.013309606273551822,-0.12013363838195801,-0.059670984745025635,-0.019283233133037925,-0.10196645557880402,-0.05837303400039673,-0.026902859953125358,-0.1613876223564148,-0.017025530338287354,-0.014750381854256034,-0.1509494036436081,-0.013257980346679688,-0.01756171129353845,-0.12365902960300446,-0.011010885238647461,-0.016940887940009475,-0.10329248011112213,-0.013343572616577148,-0.018462557268222213,-0.15751010179519653,0.038340091705322266,-0.01780801444955671,-0.14871570467948914,0.03961968421936035,-0.021273078319509864,-0.12118500471115112,0.03805410861968994,-0.015732128095706344,-0.10187298059463501,0.03424501419067383,-0.01002724926628673
THUMBS_UP,0.0,0.0,0.0,-0.007690995931625366,-0.09583783149719238,-0.012754240922745907,-0.04364579916000366,-0.17922520637512207,-0.02292962177854463,-0.07782641053199768,-0.24326848983764648,-0.033221417956170285,-0.0835791826248169,-0.30367720127105713,-0.043524784885462964,-0.14439789950847626,-0.13505339622497559,-0.011103796690818513,-0.14328531920909882,-0.1294792890548706,-0.02040886498254224,-0.11177848279476166,-0.11803257465362549,-0.03414132251602098,-0.09294843673706055,-0.11176353693008423,-0.04504446490865632,-0.15998786687850952,-0.07739734649658203,-0.012053630232927048,-0.1485125720500946,-0.06931847333908081,-0.01189383297425195,-0.11975423991680145,-0.06418341398239136,-0.017225440509733403,-0.10138127207756042,-0.0635635256767273,-0.024815818213042462,-0.16049814224243164,-0.019763052463531494,-0.013691908598062241,-0.15031298995018005,-0.015438616275787354,-0.015463041059788907,-0.1238345205783844,-0.013944268226623535,-0.014087371446308339,-0.10390178859233856,-0.01683986186981201,-0.01564677237730905,-0.15692882239818573,0.0331341028213501,-0.01703343159717008,-0.15050768852233887,0.03872174024581909,-0.01909254110616132,-0.12482458353042603,0.03577101230621338,-0.013247284956392491,-0.10626660287380219,0.030758917331695557,-0.008020304992911065
THUMBS_UP,0.0,0.0,0.0,-0.005883455276489258,-0.09423333406448364,-0.01468667786076594,-0.03992527723312378,-0.17860406637191772,-0.025575844826846605,-0.07040983438491821,-0.24448460340499878,-0.03606975662961531,-0.08129075169563293,-0.3049655556678772,-0.046691684308200365,-0.13467663526535034,-0.13860303163528442,-0.010571270505636221,-0.14020727574825287,-0.1188056468963623,-0.023131564515381342,-0.10992658138275146,-0.10034865140914917,-0.03875626090422202,-0.0894169807434082,-0.09573447704315186,-0.04970769796028662,-0.14853626489639282,-0.07664746046066284,-0.011318411002605444,-0.14314004778862,-0.055977463722229004,-0.01425686317935515,-0.1146649420261383,-0.04683655500411987,-0.02169990937665034,-0.09509710967540741,-0.04923248291015625,-0.02925296153381396,-0.1486472487449646,-0.013708114624023438,-0.013232046994119173,-0.14313973486423492,-0.002451300621032715,-0.019014083104877955,-0.11611497402191162,0.002400219440460205,-0.019235242414026743,-0.09509448707103729,-0.0027884840965270996,-0.020081959920673853,-0.14408090710639954,0.04440551996231079,-0.016795119526534563,-0.1367645263671875,0.05352139472961426,-0.021756770345120913,-0.10896247625350952,0.054931044578552246,-0.01635814856246043,-0.08801928162574768,0.050501108169555664,-0.010183303872793203
THUMBS_UP,0.0,0.0,0.0,-0.011696338653564453,-0.09223037958145142,-0.026530599402065036,-0.04840511083602905,-0.1737678050994873,-0.04142051953243708,-0.08374109864234924,-0.2357746660709381,-0.05410366150903201,-0.09755799174308777,-0.2988439202308655,-0.06669922936129069,-0.1557912528514862,-0.12003260850906372,-0.01408021542596316,-0.16368921101093292,-0.09736663103103638,-0.03025535884665942,-0.13941340148448944,-0.07478159666061401,-0.05148485693501925,-0.12318733334541321,-0.058209359645843506,-0.06541477161812281,-0.16289281845092773,-0.05702805519104004,-0.010912936361307857,-0.16727885603904724,-0.03226572275161743,-0.0201497303264091,-0.15110446512699127,-0.014809727668762207,-0.03822792339491343,-0.13654600083827972,0.0015966296195983887,-0.05233090388941264,-0.15769383311271667,0.0010756254196166992,-0.01008699107336497,-0.16575732827186584,0.01553887128829956,-0.023132102744455096,-0.15055783092975616,0.026229918003082275,-0.03490117210316157,-0.13381004333496094,0.03487926721572876,-0.041780114354367015,-0.14433974027633667,0.05296283960342407,-0.011321903386885879,-0.16194221377372742,0.06864523887634277,-0.021474471496219394,-0.15389275550842285,0.07717782258987427,-0.021553784789318797,-0.14321351051330566,0.08248287439346313,-0.018924579204792735
THUMBS_UP,0.0,0.0,0.0,-0.01662909984588623,-0.09182602167129517,-0.012059527620024824,-0.059258460998535156,-0.16834765672683716,-0.019443343564219617,-0.09497278928756714,-0.2239774465560913,-0.028072755023188734,-0.10831427574157715,-0.2813137173652649,-0.036025944336600446,-0.15563951432704926,-0.11684149503707886,0.00650783052360282,-0.1738821268081665,-0.09817588329315186,-0.005172557368226194,-0.1488899141550064,-0.08089298009872437,-0.022255835294075155,-0.12581729888916016,-0.07293355464935303,-0.03332111163372531,-0.16539472341537476,-0.05544346570968628,0.00422882085358367,-0.1832294762134552,-0.03144824504852295,-0.00155298068030163,-0.1597808301448822,-0.016910791397094727,-0.013610731981046342,-0.13628071546554565,-0.010490834712982178,-0.022352499126739644,-0.163471519947052,0.0023217201232910156,-0.00024161517985987757,-0.18511010706424713,0.02279043197631836,-0.0074983087212814326,-0.16353744268417358,0.03338885307312012,-0.010023795238979005,-0.13917125761508942,0.03397625684738159,-0.010429260491676473,-0.15383394062519073,0.053691983222961426,-0.006342224016137266,-0.18111281096935272,0.07850015163421631,-0.009176599963851118,-0.16558407247066498,0.0846673846244812,-0.002196767072476291,-0.14599817991256714,0.07988893985748291,0.005399688907615996
THUMBS_UP,0.0,0.0,0.0,-0.02945500612258911,-0.0923648476600647,-0.0018577212290438183,-0.08056175708770752,-0.16921210289001465,-0.00704114905647657,-0.11526909470558167,-0.22595828771591187,-0.015195007651072956,-0.12957394123077393,-0.27924472093582153,-0.023304756945890404,-0.1636982262134552,-0.13266104459762573,0.006912256375926518,-0.19932639598846436,-0.09306377172470093,-0.007341176486534096,-0.17470110952854156,-0.07331186532974243,-0.023970332211774803,-0.14438273012638092,-0.07440578937530518,-0.03367381564430616,-0.17455142736434937,-0.07730209827423096,0.0005383554557738535,-0.20591126382350922,-0.036619365215301514,-0.005205371632200695,-0.18197324872016907,-0.02136319875717163,-0.01349127034745834,-0.15460355579853058,-0.027877986431121826,-0.019620530522388435,-0.17496256530284882,-0.019602715969085693,-0.007042291323614336,-0.20622000098228455,0.013897716999053955,-0.012982378928882099,-0.1833081841468811,0.025592148303985596,-0.01178659613333366,-0.1562836468219757,0.016822755336761475,-0.010339196055156208,-0.17012834548950195,0.03697562217712402,-0.015547065279406524,-0.1987842619419098,0.0666002631187439,-0.01940929538659475,-0.17629475891590118,0.07132303714752197,-0.01225989892236612,-0.15076963603496552,0.06120055913925171,-0.004080696246546722
THUMBS_UP,0.0,0.0,0.0,0.030622974038124084,-0.09029299020767212,-0.010205321651181265,0.07514320313930511,-0.1743403673171997,-0.02010101236798434,0.11580006778240204,-0.23480361700057983,-0.029370268512746378,0.1363554745912552,-0.2841128706932068,-0.03612024493910937,0.08345429599285126,-0.15120667219161987,-0.022276414264222666,0.14095164835453033,-0.1441582441329956,-0.043951233554860636,0.14566437900066376,-0.12219715118408203,-0.05848994262911944,0.1388271301984787,-0.12325328588485718,-0.06736347608663706,0.08617596328258514,-0.09564518928527832,-0.027109767947575136,0.14110957086086273,-0.09102076292037964,-0.040196170736333414,0.14685450494289398,-0.07744765281677246,-0.045350102413674875,0.1401984542608261,-0.07892036437988281,-0.05133768327929644,0.08806188404560089,-0.03592711687088013,-0.03310384385683207,0.1415310651063919,-0.03768646717071533,-0.04647367231943278,0.14899243414402008,-0.027705729007720947,-0.0409857795427051,0.14174021780490875,-0.029222190380096436,-0.03744858287670283,0.08970016241073608,0.020870983600616455,-0.0395296566972938,0.13511304557323456,0.017360270023345947,-0.04849971615173487,0.14529864490032196,0.020803511142730713,-0.041753193069478556,0.1430131047964096,0.017448484897613525,-0.03599003486730723
THUMBS_UP,0.0,0.0,0.0,0.030571579933166504,-0.07233864068984985,-0.008505718573388776,0.0820765495300293,-0.14523756504058838,-0.022215678147432527,0.1221872866153717,-0.19994288682937622,-0.035897708288786134,0.14452078938484192,-0.25213509798049927,-0.04643394311463567,0.1393718421459198,-0.13700154423713684,-0.02467882519161435,0.20338720083236694,-0.07471233606338501,-0.046932088933345995,0.178095281124115,-0.058440327644348145,-0.059941462031957826,0.1486826241016388,-0.06935727596282959,-0.06722427418029042,0.13866329193115234,-0.08904644846916199,-0.03279918690716954,0.1961352825164795,-0.027857542037963867,-0.04550249760544034,0.16923174262046814,-0.01553422212600708,-0.04607742165720197,0.1429957151412964,-0.02897435426712036,-0.04811795686876508,0.13260966539382935,-0.03394818305969238,-0.04203198736107083,0.18646156787872314,0.017552077770233154,-0.05214666461145612,0.15973353385925293,0.02432459592819214,-0.04075403770005437,0.13333219289779663,0.01155620813369751,-0.03467946758067342,0.12314078211784363,0.02257859706878662,-0.05219039951956006,0.1667557656764984,0.05385124683380127,-0.056939358613846025,0.1395145058631897,0.05763036012649536,-0.044902617833969316,0.114764004945755,0.047226667404174805,-0.03633297493254872
THUMBS_UP,0.0,0.0,0.0,0.03154653310775757,-0.07345753908157349,-0.006082834488410072,0.08378204703330994,-0.14401507377624512,-0.017217546513933257,0.12539958953857422,-0.19880986213684082,-0.028772335312027053,0.14731496572494507,-0.251534640789032,-0.03696028869475754,0.14564701914787292,-0.13710129261016846,-0.016654433495062904,0.20836547017097473,-0.07664066553115845,-0.0348839646192971,0.18274611234664917,-0.05920243263244629,-0.04620289783801468,0.15396925806999207,-0.06882822513580322,-0.052896890601772384,0.1448751986026764,-0.09201574325561523,-0.024802479705471114,0.20029506087303162,-0.030016720294952393,-0.033553466013330535,0.17294132709503174,-0.01714104413986206,-0.03340432401623161,0.14624428749084473,-0.030520498752593994,-0.03530018012847336,0.1381910741329193,-0.03967469930648804,-0.03405844401444824,0.18911409378051758,0.014252066612243652,-0.04043741505469711,0.16119110584259033,0.022851169109344482,-0.02884279917802246,0.13509657979011536,0.009802579879760742,-0.02325515430297287,0.12812423706054688,0.014301180839538574,-0.04435789566363724,0.16721054911613464,0.051283955574035645,-0.04647626709069641,0.1389981508255005,0.056293785572052,-0.03461185824002655,0.11540019512176514,0.045051753520965576,-0.026469662598032073
THUMBS_UP,0.0,0.0,0.0,0.03390643000602722,-0.07323059439659119,-0.006306599172035021,0.08771225810050964,-0.1426108181476593,-0.016646339835801882,0.12951210141181946,-0.19733530282974243,-0.02736774952916221,0.15071704983711243,-0.24946171045303345,-0.03465794147757606,0.15029853582382202,-0.1356181502342224,-0.015028814131596846,0.21016505360603333,-0.07125091552734375,-0.032708027677813334,0.18566760420799255,-0.055321455001831055,-0.04398284600881652,0.15922749042510986,-0.06738877296447754,-0.050976139771023554,0.14998361468315125,-0.09111136198043823,-0.023195549192109866,0.20277976989746094,-0.029332101345062256,-0.032095541523972315,0.17688071727752686,-0.0184747576713562,-0.032561325745859904,0.15141400694847107,-0.03255903720855713,-0.03448062883524017,0.14292532205581665,-0.03891098499298096,-0.032558926658907694,0.1869927942752838,0.013261079788208008,-0.038733405338803095,0.16138193011283875,0.020515084266662598,-0.028535126986184878,0.1371382474899292,0.007079422473907471,-0.02354743825105743,0.1322612762451172,0.015500664710998535,-0.043100060241499705,0.16467219591140747,0.05053424835205078,-0.04475616412071304,0.13928401470184326,0.05553930997848511,-0.03382578240541534,0.11821448802947998,0.04585641622543335,-0.02609914475885944
THUMBS_UP,0.0,0.0,0.0,0.03489840030670166,-0.07138100266456604,-0.005371943234678156,0.08917972445487976,-0.13963091373443604,-0.015716471362139828,0.13043764233589172,-0.1950836479663849,-0.02658625005486215,0.15139448642730713,-0.24753791093826294,-0.034008181306745655,0.15277019143104553,-0.13307878375053406,-0.013931377443697102,0.20928135514259338,-0.06504958868026733,-0.030394103962208874,0.1840706765651703,-0.051362812519073486,-0.041199820700313694,0.15774643421173096,-0.0645170509815216,-0.048135104241993076,0.15184882283210754,-0.08850342035293579,-0.022098571646239407,0.20275509357452393,-0.024118661880493164,-0.029576400879051334,0.176931232213974,-0.014653384685516357,-0.029743305060293324,0.15174102783203125,-0.029193878173828125,-0.031811034891035206,0.14420002698898315,-0.03611433506011963,-0.03125555685463155,0.18746417760849,0.018091857433319092,-0.03572812176051343,0.16262546181678772,0.024363279342651367,-0.025540695178534634,0.13933411240577698,0.010471105575561523,-0.020942051547791607,0.13330483436584473,0.018271684646606445,-0.041532995763446934,0.1664159595966339,0.05509066581726074,-0.04133635258975232,0.1428103744983673,0.05896341800689697,-0.030245558011557705,0.1232931911945343,0.04852563142776489,-0.02282592153849805
THUMBS_UP,0.0,0.0,0.0,0.03496849536895752,-0.07201841473579407,-0.0042617974429219885,0.08863961696624756,-0.13899657130241394,-0.014422277137526862,0.12983280420303345,-0.19297248125076294,-0.0254466022922486,0.15125569701194763,-0.24458330869674683,-0.03310028199095427,0.15216702222824097,-0.1307607889175415,-0.012450759448000781,0.2082332968711853,-0.06302693486213684,-0.02848946783680617,0.1835690438747406,-0.049402713775634766,-0.0394960615410298,0.15699797868728638,-0.06318113207817078,-0.04664670038957297,0.1512540876865387,-0.08672863245010376,-0.021073957122752063,0.2011815309524536,-0.020355165004730225,-0.027735483981558673,0.17584821581840515,-0.010455191135406494,-0.02803998921055495,0.15160083770751953,-0.026456713676452637,-0.030729404799529902,0.14373713731765747,-0.034997403621673584,-0.030606337971875064,0.18850386142730713,0.021889567375183105,-0.03443359319109618,0.1633237600326538,0.02830028533935547,-0.023849069289752833,0.14035654067993164,0.012854278087615967,-0.019472864605376117,0.13277700543403625,0.0187034010887146,-0.04118669513601958,0.16889074444770813,0.05742377042770386,-0.040493716634699695,0.14431855082511902,0.060589492321014404,-0.028752421177813403,0.12378111481666565,0.04834800958633423,-0.021205860338994853
